DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LT,2022-01-01,1.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LV,2022-01-01,24.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ME,2022-01-01,0.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MK,2022-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MT,2022-01-01,24.95,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NL,2022-01-01,8.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NO,2022-01-01,3.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PL,2022-01-01,2.8,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PT,2022-01-01,0.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RO,2022-01-01,1.7,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RS,2022-01-01,2.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SE,2022-01-01,143.11,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SI,2022-01-01,4.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SK,2022-01-01,2.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AL,2022-01-01,1.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AT,2022-01-01,0.98,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BE,2022-01-01,3.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BG,2022-01-01,0.72,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CH,2022-01-01,0.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CY,2022-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CZ,2022-01-01,0.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,DE,2022-01-01,0.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EE,2022-01-01,0.15,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EL,2022-01-01,3.27,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ES,2022-01-01,4.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FI,2022-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FR,2022-01-01,3.09,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,HR,2022-01-01,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,IT,2022-01-01,0.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LT,2022-01-01,0.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LU,2022-01-01,10.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ME,2022-01-01,4.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,MT,2022-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PL,2022-01-01,2.88,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PT,2022-01-01,0.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,RO,2022-01-01,2.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SI,2022-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SK,2022-01-01,0.15,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AL,2023-01-01,30.89,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AT,2023-01-01,49.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BE,2023-01-01,44.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BG,2023-01-01,8.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CH,2023-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CY,2023-01-01,0.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CZ,2023-01-01,14.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DE,2023-01-01,8.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DK,2023-01-01,120.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EE,2023-01-01,5.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EL,2023-01-01,6.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ES,2023-01-01,2.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FI,2023-01-01,87.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FR,2023-01-01,3.78,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HR,2023-01-01,22.38,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HU,2023-01-01,22.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IE,2023-01-01,0.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IT,2023-01-01,4.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LI,2023-01-01,32.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LT,2023-01-01,11.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LU,2023-01-01,0.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LV,2023-01-01,8.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ME,2023-01-01,16.86,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MK,2023-01-01,1.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MT,2023-01-01,14.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NL,2023-01-01,30.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NO,2023-01-01,0.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PL,2023-01-01,9.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PT,2023-01-01,2.12,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RO,2023-01-01,17.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RS,2023-01-01,10.56,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SE,2023-01-01,197.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SI,2023-01-01,10.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SK,2023-01-01,1.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AL,2023-01-01,10.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AT,2023-01-01,13.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BE,2023-01-01,0.89,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BG,2023-01-01,1.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CH,2023-01-01,0.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CY,2023-01-01,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CZ,2023-01-01,1.26,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DE,2023-01-01,1.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2023-01-01,2.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2023-01-01,1.83,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2023-01-01,1.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2023-01-01,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2023-01-01,0.22,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2023-01-01,0.42,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2023-01-01,2.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2023-01-01,11.23,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,IT,2023-01-01,0.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LT,2023-01-01,5.67,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LU,2023-01-01,0.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LV,2023-01-01,4.94,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ME,2023-01-01,1.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MK,2023-01-01,1.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MT,2023-01-01,0.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PL,2023-01-01,7.82,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PT,2023-01-01,0.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RO,2023-01-01,1.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RS,2023-01-01,1.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SE,2023-01-01,2.56,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SI,2023-01-01,4.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SK,2023-01-01,1.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AL,2023-01-01,14.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AT,2023-01-01,9.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BE,2023-01-01,43.26,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BG,2023-01-01,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CH,2023-01-01,53.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CZ,2023-01-01,9.83,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DE,2023-01-01,39.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DK,2023-01-01,66.58,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EE,2023-01-01,1.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EL,2023-01-01,1.39,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ES,2023-01-01,1.07,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FI,2023-01-01,17.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FR,2023-01-01,4.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HR,2023-01-01,4.62,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HU,2023-01-01,7.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IS,2023-01-01,52.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IT,2023-01-01,2.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LT,2023-01-01,1.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LV,2023-01-01,15.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MK,2023-01-01,0.55,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MT,2023-01-01,15.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NL,2023-01-01,8.59,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NO,2023-01-01,5.28,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PL,2023-01-01,2.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PT,2023-01-01,0.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RO,2023-01-01,2.43,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RS,2023-01-01,2.42,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SE,2023-01-01,180.9,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SI,2023-01-01,7.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SK,2023-01-01,1.03,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AL,2023-01-01,1.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AT,2023-01-01,1.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BE,2023-01-01,3.02,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BG,2023-01-01,1.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CH,2023-01-01,0.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CY,2023-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CZ,2023-01-01,0.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,DE,2023-01-01,0.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EE,2023-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EL,2023-01-01,4.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ES,2023-01-01,4.25,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FI,2023-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FR,2023-01-01,4.07,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,HR,2023-01-01,0.39,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,IT,2023-01-01,0.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LT,2023-01-01,0.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LU,2023-01-01,15.13,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ME,2023-01-01,18.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,MT,2023-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PL,2023-01-01,2.58,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PT,2023-01-01,0.07,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,RO,2023-01-01,2.45,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SI,2023-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SK,2023-01-01,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AT,2024-01-01,58.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BE,2024-01-01,38.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BG,2024-01-01,8.1,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CH,2024-01-01,0.44,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CY,2024-01-01,1.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CZ,2024-01-01,13.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DE,2024-01-01,8.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DK,2024-01-01,81.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EE,2024-01-01,4.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EL,2024-01-01,6.87,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ES,2024-01-01,3.1,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FI,2024-01-01,126.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FR,2024-01-01,4.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HR,2024-01-01,15.56,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HU,2024-01-01,65.91,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IE,2024-01-01,0.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IT,2024-01-01,4.25,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LI,2024-01-01,12.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LT,2024-01-01,10.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LU,2024-01-01,0.45,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LV,2024-01-01,5.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ME,2024-01-01,22.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MK,2024-01-01,1.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MT,2024-01-01,17.93,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NL,2024-01-01,31.15,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NO,2024-01-01,0.56,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PL,2024-01-01,9.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PT,2024-01-01,2.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RO,2024-01-01,15.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RS,2024-01-01,10.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SE,2024-01-01,222.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SI,2024-01-01,33.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SK,2024-01-01,0.9,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AT,2024-01-01,0.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BE,2024-01-01,0.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BG,2024-01-01,1.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CH,2024-01-01,0.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CY,2024-01-01,1.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CZ,2024-01-01,1.12,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DE,2024-01-01,1.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2024-01-01,0.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2024-01-01,1.82,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2024-01-01,2.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2024-01-01,0.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2024-01-01,1.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2024-01-01,0.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2024-01-01,4.43,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2024-01-01,38.99,,
